Date,Predicted_Load_MWh
2025-06-04 14:00:00,667.9218230751145
2025-06-04 15:00:00,655.2809269900681
2025-06-04 16:00:00,640.8941656813324
2025-06-04 17:00:00,629.1993278310375
2025-06-04 18:00:00,632.8801816147043
2025-06-04 19:00:00,644.1867838623832
2025-06-04 20:00:00,642.7710012756341
2025-06-04 21:00:00,647.5432750349762
2025-06-04 22:00:00,655.6768963491644
2025-06-04 23:00:00,665.0031882824829
2025-06-05 00:00:00,685.7859386203922
2025-06-05 01:00:00,698.8356595681703
2025-06-05 02:00:00,702.1393086653118
2025-06-05 03:00:00,692.1844189663587
2025-06-05 04:00:00,666.2320998510587
2025-06-05 05:00:00,628.9297556541079
2025-06-05 06:00:00,602.798795296848
2025-06-05 07:00:00,598.150432549331
2025-06-05 08:00:00,607.1137834963824
2025-06-05 09:00:00,606.9411003120639
2025-06-05 10:00:00,612.9333667844126
2025-06-05 11:00:00,634.1195309459096
2025-06-05 12:00:00,660.180381752316
2025-06-05 13:00:00,676.7450249248312
2025-06-05 14:00:00,678.336226632768
2025-06-05 15:00:00,659.646476445282
2025-06-05 16:00:00,646.7832015481455
2025-06-05 17:00:00,644.3013041446252
2025-06-05 18:00:00,639.2220069342771
2025-06-05 19:00:00,649.6816866253524
2025-06-05 20:00:00,649.3891305610026
2025-06-05 21:00:00,655.3891481105135
2025-06-05 22:00:00,659.7976788243872
2025-06-05 23:00:00,668.5261026006116
2025-06-06 00:00:00,683.1406690406968
2025-06-06 01:00:00,703.0941821599688
2025-06-06 02:00:00,707.7879333378731
2025-06-06 03:00:00,706.6879910498658
2025-06-06 04:00:00,682.7871147963291
2025-06-06 05:00:00,652.5922808271494
2025-06-06 06:00:00,615.7984909690613
2025-06-06 07:00:00,606.6066283048269
2025-06-06 08:00:00,603.4220725987061
2025-06-06 09:00:00,612.6268844041513
2025-06-06 10:00:00,625.6970213670371
2025-06-06 11:00:00,645.1504239065724
2025-06-06 12:00:00,662.3479177552991
2025-06-06 13:00:00,681.2391821476133
2025-06-06 14:00:00,686.1026533475452
2025-06-06 15:00:00,673.7427954768293
2025-06-06 16:00:00,659.9093401322327
2025-06-06 17:00:00,645.4564062163757
2025-06-06 18:00:00,644.5826603633938
2025-06-06 19:00:00,644.87662853254
2025-06-06 20:00:00,653.9140652108065
2025-06-06 21:00:00,658.9463058462144
2025-06-06 22:00:00,669.5549240132332
2025-06-06 23:00:00,671.1508007747257
2025-06-07 00:00:00,687.7015806405993
2025-06-07 01:00:00,707.0772201261861
2025-06-07 02:00:00,716.7256931856587
2025-06-07 03:00:00,701.5897803659658
2025-06-07 04:00:00,678.9920204730355
2025-06-07 05:00:00,645.1389403313656
2025-06-07 06:00:00,611.16623328932
2025-06-07 07:00:00,605.512268619203
2025-06-07 08:00:00,608.0012275551362
2025-06-07 09:00:00,606.284010934966
2025-06-07 10:00:00,606.4119360398228
2025-06-07 11:00:00,617.0718979269263
2025-06-07 12:00:00,642.0299894202928
2025-06-07 13:00:00,664.9764752530727
2025-06-07 14:00:00,673.048017948625
2025-06-07 15:00:00,662.248865690939
2025-06-07 16:00:00,636.907850146018
2025-06-07 17:00:00,626.4372374603547
2025-06-07 18:00:00,625.1850641354245
2025-06-07 19:00:00,635.3606546629961
2025-06-07 20:00:00,635.0842835349042
2025-06-07 21:00:00,639.7675348157496
2025-06-07 22:00:00,641.7421483698721
2025-06-07 23:00:00,651.4577998164491
2025-06-08 00:00:00,688.3625429446136
2025-06-08 01:00:00,708.2877600122175
2025-06-08 02:00:00,709.9291312950648
2025-06-08 03:00:00,689.9253016155009
2025-06-08 04:00:00,663.7400625864908
2025-06-08 05:00:00,625.5168083639422
2025-06-08 06:00:00,606.9532126775969
2025-06-08 07:00:00,594.0259964875619
2025-06-08 08:00:00,588.4668830842602
2025-06-08 09:00:00,582.3561804582662
2025-06-08 10:00:00,586.0316794451263
2025-06-08 11:00:00,601.6397171335421
2025-06-08 12:00:00,630.421651076786
2025-06-08 13:00:00,664.6080714643668
2025-06-08 14:00:00,665.7339026878052
2025-06-08 15:00:00,656.057247174023
2025-06-08 16:00:00,631.1614452369093
2025-06-08 17:00:00,621.7949935897849
2025-06-08 18:00:00,623.9633110323828
2025-06-08 19:00:00,640.134210003387
2025-06-08 20:00:00,642.3953493962691
2025-06-08 21:00:00,648.833506661942
2025-06-08 22:00:00,658.2599121850122
2025-06-08 23:00:00,675.3715157902008
2025-06-09 00:00:00,682.9349270000118
2025-06-09 01:00:00,693.16598841985
2025-06-09 02:00:00,699.5845137622396
2025-06-09 03:00:00,691.184450435141
2025-06-09 04:00:00,667.8760493154798
2025-06-09 05:00:00,633.0008345706993
2025-06-09 06:00:00,604.9606767620045
2025-06-09 07:00:00,596.1737470169338
2025-06-09 08:00:00,604.6482239536598
2025-06-09 09:00:00,608.6134244628353
2025-06-09 10:00:00,617.1221423830989
2025-06-09 11:00:00,638.3210250756291
2025-06-09 12:00:00,666.852446746267
2025-06-09 13:00:00,692.3129886350866
2025-06-09 14:00:00,702.6166918100423
2025-06-09 15:00:00,694.2391248379483
2025-06-09 16:00:00,683.1760923037378
2025-06-09 17:00:00,677.639304820401
2025-06-09 18:00:00,657.5838250704928
2025-06-09 19:00:00,659.8998941955964
2025-06-09 20:00:00,665.4675413087067
2025-06-09 21:00:00,670.5793290570354
2025-06-09 22:00:00,679.4610496363813
2025-06-09 23:00:00,694.3426717206787
2025-06-10 00:00:00,719.3604865421318
2025-06-10 01:00:00,733.0897750787041
2025-06-10 02:00:00,739.8903609754555
2025-06-10 03:00:00,736.0435551624445
2025-06-10 04:00:00,712.1150809518901
2025-06-10 05:00:00,671.0844061522264
2025-06-10 06:00:00,645.3141897428237
2025-06-10 07:00:00,631.0106727071038
2025-06-10 08:00:00,634.8472999661491
2025-06-10 09:00:00,647.0886587204552
2025-06-10 10:00:00,656.1299393527612
2025-06-10 11:00:00,670.837346845544
2025-06-10 12:00:00,687.3844310895615
2025-06-10 13:00:00,702.8611111279403
2025-06-10 14:00:00,708.0659707016539
2025-06-10 15:00:00,706.4300117878678
2025-06-10 16:00:00,695.0852224652148
2025-06-10 17:00:00,683.3805904257443
2025-06-10 18:00:00,676.3242181069778
2025-06-10 19:00:00,669.4056597058375
2025-06-10 20:00:00,676.7208765814498
2025-06-10 21:00:00,683.0061258511895
2025-06-10 22:00:00,697.0035228970773
2025-06-10 23:00:00,709.6070053892662
2025-06-11 00:00:00,740.8837962166231
2025-06-11 01:00:00,754.0499239917954
2025-06-11 02:00:00,754.934613803737
2025-06-11 03:00:00,734.1412528284557
2025-06-11 04:00:00,698.023818903016
2025-06-11 05:00:00,670.0029894585086
2025-06-11 06:00:00,651.6225227585475
2025-06-11 07:00:00,643.8638702009032
2025-06-11 08:00:00,641.8285877069598
2025-06-11 09:00:00,642.9225620399166
2025-06-11 10:00:00,655.2938383865378
2025-06-11 11:00:00,673.1862846260418
2025-06-11 12:00:00,692.8359697205931
2025-06-11 13:00:00,707.3329064992366
2025-06-11 14:00:00,720.2057335966203
2025-06-11 15:00:00,707.4669033400587
2025-06-11 16:00:00,698.5093153535345
2025-06-11 17:00:00,688.5044211353586
2025-06-11 18:00:00,686.7673377112567
2025-06-11 19:00:00,687.7861526163229
2025-06-11 20:00:00,694.9698901778986
2025-06-11 21:00:00,705.0074428739856
2025-06-11 22:00:00,719.5946099408309
2025-06-11 23:00:00,722.9079535204663
2025-06-12 00:00:00,747.5686693874491
2025-06-12 01:00:00,767.527690157704
2025-06-12 02:00:00,772.0552771113333
2025-06-12 03:00:00,752.5531951125138
2025-06-12 04:00:00,711.192192485195
2025-06-12 05:00:00,684.7925724243938
2025-06-12 06:00:00,673.5310112110278
2025-06-12 07:00:00,668.2517747327001
2025-06-12 08:00:00,667.8122674271201
2025-06-12 09:00:00,663.5507034948569
2025-06-12 10:00:00,668.0798283404383
2025-06-12 11:00:00,684.0263700133208
2025-06-12 12:00:00,713.8974245835732
2025-06-12 13:00:00,731.9213884668425
2025-06-12 14:00:00,745.098629712613
2025-06-12 15:00:00,736.2971996987905
2025-06-12 16:00:00,722.8292889550748
2025-06-12 17:00:00,705.4844359523524
2025-06-12 18:00:00,704.398725820446
2025-06-12 19:00:00,709.5539961758537
2025-06-12 20:00:00,714.8074509254461
2025-06-12 21:00:00,719.6640149436831
2025-06-12 22:00:00,728.6742458776223
2025-06-12 23:00:00,745.2599168947149
2025-06-13 00:00:00,763.8969895919192
2025-06-13 01:00:00,772.3242464827008
2025-06-13 02:00:00,768.3967698218881
2025-06-13 03:00:00,741.8844098327
2025-06-13 04:00:00,718.7319431077881
2025-06-13 05:00:00,691.746301559331
2025-06-13 06:00:00,688.6847679862403
2025-06-13 07:00:00,685.7875992144312
2025-06-13 08:00:00,680.9542873946582
2025-06-13 09:00:00,678.1424454653405
2025-06-13 10:00:00,679.0061645078988
2025-06-13 11:00:00,697.1095451367513
2025-06-13 12:00:00,719.699695528613
2025-06-13 13:00:00,736.9272517659164
2025-06-13 14:00:00,747.5287328406738
2025-06-13 15:00:00,744.7613412376926
2025-06-13 16:00:00,732.6251772526098
2025-06-13 17:00:00,720.3675393337135
2025-06-13 18:00:00,710.579552708869
2025-06-13 19:00:00,711.9076301171385
2025-06-13 20:00:00,721.2517626441341
2025-06-13 21:00:00,728.2653650725892
2025-06-13 22:00:00,744.501800115194
2025-06-13 23:00:00,759.8714403291301
2025-06-14 00:00:00,768.6743799645344
2025-06-14 01:00:00,773.6250263391385
2025-06-14 02:00:00,760.9653129006142
2025-06-14 03:00:00,743.3756518940019
2025-06-14 04:00:00,720.5666922102462
2025-06-14 05:00:00,700.8909748355169
2025-06-14 06:00:00,691.4327356848921
2025-06-14 07:00:00,687.851694696097
2025-06-14 08:00:00,674.2221275359698
2025-06-14 09:00:00,662.294162035218
2025-06-14 10:00:00,661.4538237551649
2025-06-14 11:00:00,679.6055361841484
2025-06-14 12:00:00,703.6633290784044
2025-06-14 13:00:00,722.6258426634707
2025-06-14 14:00:00,728.4628609186198
2025-06-14 15:00:00,725.5838207681892
2025-06-14 16:00:00,716.7422166675077
2025-06-14 17:00:00,698.6516751180753
2025-06-14 18:00:00,690.4576981903709
2025-06-14 19:00:00,688.7083090297671
2025-06-14 20:00:00,689.7907683107186
2025-06-14 21:00:00,695.3452094104977
2025-06-14 22:00:00,705.2451234328774
2025-06-14 23:00:00,717.5615576187205
2025-06-15 00:00:00,752.3028450229175
2025-06-15 01:00:00,768.5253200412508
2025-06-15 02:00:00,771.4197128411848
2025-06-15 03:00:00,731.8644042837723
2025-06-15 04:00:00,701.917051832053
2025-06-15 05:00:00,680.1574486239846
2025-06-15 06:00:00,680.1268233814166
2025-06-15 07:00:00,669.1987777303285
2025-06-15 08:00:00,660.0498549460573
2025-06-15 09:00:00,651.7819156602259
2025-06-15 10:00:00,655.2833484729945
2025-06-15 11:00:00,670.0299445344181
2025-06-15 12:00:00,679.5290694332064
2025-06-15 13:00:00,697.5531297474726
2025-06-15 14:00:00,709.207568058126
2025-06-15 15:00:00,715.2362519634765
2025-06-15 16:00:00,697.6331908366518
2025-06-15 17:00:00,688.1446762464526
2025-06-15 18:00:00,684.4301985689802
2025-06-15 19:00:00,685.6407212738831
2025-06-15 20:00:00,694.857517255198
2025-06-15 21:00:00,708.2125145425304
2025-06-15 22:00:00,725.9736885054824
2025-06-15 23:00:00,733.9064092346673
2025-06-16 00:00:00,749.103667807045
2025-06-16 01:00:00,757.6576037162143
2025-06-16 02:00:00,763.5480029589701
2025-06-16 03:00:00,753.1228320310857
2025-06-16 04:00:00,729.3867860223697
2025-06-16 05:00:00,698.9575082832579
2025-06-16 06:00:00,681.8003306506145
2025-06-16 07:00:00,674.2716681017145
2025-06-16 08:00:00,664.6484484916874
2025-06-16 09:00:00,662.5856440915568
2025-06-16 10:00:00,674.9609656098289
2025-06-16 11:00:00,695.4697359895194
2025-06-16 12:00:00,726.3615816167758
2025-06-16 13:00:00,755.441257557522
2025-06-16 14:00:00,767.8283637447743
2025-06-16 15:00:00,759.6505818080387
2025-06-16 16:00:00,753.2792962824717
2025-06-16 17:00:00,736.8124636379597
2025-06-16 18:00:00,732.1728495656508
2025-06-16 19:00:00,732.3627253925797
2025-06-16 20:00:00,736.6921207061815
2025-06-16 21:00:00,743.9937442098048
2025-06-16 22:00:00,755.0805388676434
2025-06-16 23:00:00,770.6123250929213
2025-06-17 00:00:00,776.7624159741786
2025-06-17 01:00:00,779.6875403221771
2025-06-17 02:00:00,772.487367301113
2025-06-17 03:00:00,758.7627156952282
2025-06-17 04:00:00,738.981523133149
2025-06-17 05:00:00,715.8154421506307
2025-06-17 06:00:00,696.0330005426819
2025-06-17 07:00:00,696.315266408553
2025-06-17 08:00:00,696.4123489494815
2025-06-17 09:00:00,693.0061406793413
2025-06-17 10:00:00,700.5897174436728
2025-06-17 11:00:00,713.7658644611264
2025-06-17 12:00:00,732.4427320404885
2025-06-17 13:00:00,757.6438714824388
2025-06-17 14:00:00,771.4869167333941
2025-06-17 15:00:00,765.2053527542838
2025-06-17 16:00:00,742.6124080949774
2025-06-17 17:00:00,722.0226660881109
2025-06-17 18:00:00,709.8117451426149
2025-06-17 19:00:00,726.6561925142977
2025-06-17 20:00:00,750.8104744707762
2025-06-17 21:00:00,763.741916217396
2025-06-17 22:00:00,770.6774625232578
2025-06-17 23:00:00,765.1655276703102
2025-06-18 00:00:00,767.5650487151894
2025-06-18 01:00:00,776.1280540290427
2025-06-18 02:00:00,777.7097510711637
2025-06-18 03:00:00,766.48107433663
2025-06-18 04:00:00,744.5817267826657
2025-06-18 05:00:00,718.2766742002104
2025-06-18 06:00:00,692.5943288187478
2025-06-18 07:00:00,703.0419260741908
2025-06-18 08:00:00,700.1235530629929
2025-06-18 09:00:00,696.6935452399276
2025-06-18 10:00:00,701.0639612166821
2025-06-18 11:00:00,714.5207149863667
2025-06-18 12:00:00,734.3292644647129
2025-06-18 13:00:00,757.6572177683356
2025-06-18 14:00:00,772.1334566818017
2025-06-18 15:00:00,766.5709482924542
2025-06-18 16:00:00,744.7660961859227
2025-06-18 17:00:00,726.0386220607979
2025-06-18 18:00:00,721.5605694580438
2025-06-18 19:00:00,733.8553925252669
2025-06-18 20:00:00,752.2279558384081
2025-06-18 21:00:00,770.2834465334574
2025-06-18 22:00:00,779.7310768867022
2025-06-18 23:00:00,775.3656881084712
2025-06-19 00:00:00,777.1920367222428
2025-06-19 01:00:00,785.8006890930532
2025-06-19 02:00:00,790.9109465334977
2025-06-19 03:00:00,780.1991449459989
2025-06-19 04:00:00,754.7404407317554
2025-06-19 05:00:00,726.7054146098858
2025-06-19 06:00:00,702.8736754158418
2025-06-19 07:00:00,704.0697180400085
2025-06-19 08:00:00,709.8090552578286
2025-06-19 09:00:00,709.1665389654623
2025-06-19 10:00:00,713.3400630056545
2025-06-19 11:00:00,725.3760528162206
2025-06-19 12:00:00,750.5338290164864
2025-06-19 13:00:00,770.3186822178038
2025-06-19 14:00:00,776.6037532658808
2025-06-19 15:00:00,760.9309642044128
2025-06-19 16:00:00,743.5469734565888
2025-06-19 17:00:00,727.577288087557
2025-06-19 18:00:00,733.3756070225131
2025-06-19 19:00:00,746.72832243748
2025-06-19 20:00:00,760.3485233629387
2025-06-19 21:00:00,772.5832144059975
2025-06-19 22:00:00,777.6515099947629
2025-06-19 23:00:00,775.8981117184935
2025-06-20 00:00:00,780.4261141520325
2025-06-20 01:00:00,788.3300514066726
2025-06-20 02:00:00,792.7803024672539
2025-06-20 03:00:00,783.53113507101
2025-06-20 04:00:00,767.7364404362926
2025-06-20 05:00:00,739.0030930379015
2025-06-20 06:00:00,711.6200420202993
2025-06-20 07:00:00,697.910102422648
2025-06-20 08:00:00,706.7628410907653
2025-06-20 09:00:00,710.7492786265672
2025-06-20 10:00:00,714.7522816602147
2025-06-20 11:00:00,726.674345492532
2025-06-20 12:00:00,751.7690714286466
2025-06-20 13:00:00,771.4694713963477
2025-06-20 14:00:00,778.3162412223152
2025-06-20 15:00:00,762.6865790070444
2025-06-20 16:00:00,745.3621788612629
2025-06-20 17:00:00,731.3220062844351
2025-06-20 18:00:00,736.9369416228903
2025-06-20 19:00:00,751.2101829101304
2025-06-20 20:00:00,764.2510226928098
2025-06-20 21:00:00,775.7232407460672
2025-06-20 22:00:00,770.9563919466959
2025-06-20 23:00:00,768.7010439994345
2025-06-21 00:00:00,775.7377183802579
2025-06-21 01:00:00,787.7040825720916
2025-06-21 02:00:00,791.7498463240001
2025-06-21 03:00:00,781.2496285323974
2025-06-21 04:00:00,759.5574767789732
2025-06-21 05:00:00,735.479786054266
2025-06-21 06:00:00,707.1394012129139
2025-06-21 07:00:00,700.5002189024675
2025-06-21 08:00:00,703.6020951472111
2025-06-21 09:00:00,700.5534840968338
2025-06-21 10:00:00,703.2314547552484
2025-06-21 11:00:00,714.1653279549047
2025-06-21 12:00:00,731.9883911416146
2025-06-21 13:00:00,754.6238988129537
2025-06-21 14:00:00,762.5958039618422
2025-06-21 15:00:00,759.1310334380321
2025-06-21 16:00:00,734.9901010304457
2025-06-21 17:00:00,716.6614481260666
2025-06-21 18:00:00,708.31171048692
2025-06-21 19:00:00,718.7561081711816
2025-06-21 20:00:00,726.8732618102264
2025-06-21 21:00:00,740.1440375901634
2025-06-21 22:00:00,749.5682238342371
2025-06-21 23:00:00,756.5902276754456
2025-06-22 00:00:00,782.2277283745841
2025-06-22 01:00:00,780.6111228614268
2025-06-22 02:00:00,778.3334909492562
2025-06-22 03:00:00,754.4025071018518
2025-06-22 04:00:00,735.0138046235277
2025-06-22 05:00:00,713.6786858049485
2025-06-22 06:00:00,699.9750463601407
2025-06-22 07:00:00,702.9382941300379
2025-06-22 08:00:00,692.7173998530758
2025-06-22 09:00:00,687.4788127882974
2025-06-22 10:00:00,687.8068139371322
2025-06-22 11:00:00,693.1394595173547
2025-06-22 12:00:00,706.5315566384554
2025-06-22 13:00:00,727.4816128243936
2025-06-22 14:00:00,733.8258007222851
2025-06-22 15:00:00,733.9263160196055
2025-06-22 16:00:00,718.349029335703
2025-06-22 17:00:00,707.9785645710668
2025-06-22 18:00:00,704.6084566978386
2025-06-22 19:00:00,716.0976883756413
2025-06-22 20:00:00,721.2772844609088
2025-06-22 21:00:00,729.303842532421
2025-06-22 22:00:00,744.7058435217563
2025-06-22 23:00:00,762.124042673318
2025-06-23 00:00:00,781.0908783205099
2025-06-23 01:00:00,790.3463169418733
2025-06-23 02:00:00,796.2045693266613
2025-06-23 03:00:00,781.9720921458434
2025-06-23 04:00:00,754.8538823979476
2025-06-23 05:00:00,728.5470109224761
2025-06-23 06:00:00,706.6444109312031
2025-06-23 07:00:00,702.1444534651441
2025-06-23 08:00:00,696.6196860584994
2025-06-23 09:00:00,699.3000242246953
2025-06-23 10:00:00,705.9178422008819
2025-06-23 11:00:00,728.9548624341776
2025-06-23 12:00:00,756.1074902050527
2025-06-23 13:00:00,783.102137767378
2025-06-23 14:00:00,792.3269898661189
2025-06-23 15:00:00,791.1010958219829
2025-06-23 16:00:00,776.3908161641253
2025-06-23 17:00:00,767.7725119115877
2025-06-23 18:00:00,753.8601866894949
2025-06-23 19:00:00,752.6938959127336
2025-06-23 20:00:00,757.2497529501305
2025-06-23 21:00:00,774.0284232834754
2025-06-23 22:00:00,787.4651294501525
2025-06-23 23:00:00,802.1939802360044
2025-06-24 00:00:00,795.219022395256
2025-06-24 01:00:00,801.0662163083852
2025-06-24 02:00:00,802.3499705014299
2025-06-24 03:00:00,795.109495749185
2025-06-24 04:00:00,770.0921746592722
2025-06-24 05:00:00,742.4739048350291
2025-06-24 06:00:00,716.5250634883283
2025-06-24 07:00:00,701.7068579093893
2025-06-24 08:00:00,712.7286212473655
2025-06-24 09:00:00,715.8517053840759
2025-06-24 10:00:00,720.0006276306225
2025-06-24 11:00:00,733.0901078124131
2025-06-24 12:00:00,762.709085344732
2025-06-24 13:00:00,788.574843885446
2025-06-24 14:00:00,793.8887529138855
2025-06-24 15:00:00,779.2780533530055
2025-06-24 16:00:00,756.9810826880638
2025-06-24 17:00:00,746.823958945986
2025-06-24 18:00:00,741.065649935257
2025-06-24 19:00:00,751.6394806331967
2025-06-24 20:00:00,767.6932077630962
2025-06-24 21:00:00,780.7531078205512
2025-06-24 22:00:00,780.0750399161421
2025-06-24 23:00:00,779.9127166222682
2025-06-25 00:00:00,791.685597872199
2025-06-25 01:00:00,805.2633981286027
2025-06-25 02:00:00,808.466445916925
2025-06-25 03:00:00,800.3598014437007
2025-06-25 04:00:00,773.2389510689
2025-06-25 05:00:00,741.4060984302234
2025-06-25 06:00:00,711.9647735237936
2025-06-25 07:00:00,703.2599523616477
2025-06-25 08:00:00,711.8087174135708
2025-06-25 09:00:00,716.0430242703974
2025-06-25 10:00:00,719.2082721752621
2025-06-25 11:00:00,732.5868794857472
2025-06-25 12:00:00,757.728757065662
2025-06-25 13:00:00,782.7524050121903
2025-06-25 14:00:00,790.0896783637186
2025-06-25 15:00:00,777.8790432247007
2025-06-25 16:00:00,756.9108973508347
2025-06-25 17:00:00,747.8935488710222
2025-06-25 18:00:00,743.0191050872205
2025-06-25 19:00:00,754.4948068748272
2025-06-25 20:00:00,774.6709807754236
2025-06-25 21:00:00,789.9604142309199
2025-06-25 22:00:00,790.571955473732
2025-06-25 23:00:00,790.077867899646
2025-06-26 00:00:00,801.0374565041332
2025-06-26 01:00:00,814.0850176169533
